"ConstituentID","FirstName","LastName","NameType","NameTitle","Suffix"
"617","James Roger","Brown","Birth or Maiden Name","",""
"618","Roy Henry","Brown","Birth or Maiden Name","",""
"618","Roy H.","Brown","Variant Name","",""
"619","Samuel","Brown","Variant Name","",""
"619","Samuel J.","Brown, Jr.","Variant Name","",""
"621","George Byron","Browne","Birth or Maiden Name","",""
"622","George E.","Browne","Variant Name","",""
"622","Elmer","Browne","Variant Name","",""
"623","Syd J.","Browne","Variant Name","",""
"624","Vivian","Browne","Variant Name","",""
"626","George Matthew","Bruestle","Birth or Maiden Name","",""
"629","Bruria","Finkel","Variant Name","",""
"630","Dan","Brush","Variant Name","",""
"635","Theodorus Dirk de","Bry","Variant Name","",""
"635","Theodore de","Brie","Variant Name","",""
"636","James","Buchman","Variant Name","",""
"637","Charles Claude","Buck","Birth or Maiden Name","",""
"637","Charles C.","Buck","Variant Name","",""
"637","Charles","Sargeant","Pseudonym","",""
"638","John E.","Buck","Variant Name","",""
"639","Eveleen","Buckton","Birth or Maiden Name","Miss",""
"640","Bob","Budd","Variant Name","",""
"643","Thomas Scharman","Buechner","Birth or Maiden Name","",""
"643","Thomas","Buechner","Variant Name","",""
"644","Conrad","Buff II","Variant Name","",""
"645","Bernard Leon Edmond","Buffet","Birth or Maiden Name","",""
"646","Harold D.","Bugbee","Variant Name","",""
"646","Harold","Bugbee","Variant Name","",""
"647","Felix Hilaire","Buhot","Variant Name","",""
"647","Felix-Hilaire","Buhot","Variant Name","",""
"648","Cecil Tremayne","Buller","Birth or Maiden Name","",""
"648","John","Murphy","Married Name","Mrs.",""
"649","Percy Wingfield","Bullock","Birth or Maiden Name","",""
"651","David A.","Bumbeck","Variant Name","",""
"652","Louis Demott","Bunce","Birth or Maiden Name","",""
"653","W. Gedney","Bunce","Variant Name","",""
"654","Rudolf","Bundasz","Variant Name","",""
"655","William Lewis","Bunn","Variant Name","",""
"655","William","Bunn","Variant Name","",""
"656","E. A.","Burbank","Variant Name","",""
"656","E. Ayer","Burbank","Variant Name","",""
"659","Charles E.","Burchfield","Variant Name","",""
"659","Charles Ephraim","Burchfield","Birth or Maiden Name","",""
"660","Hattie","Burdette","Variant Name","",""
"660","Hattie Elizabeth","Burdette","Variant Name","",""
"661","David Lowry","Burgess","Variant Name","",""
"662","Ruth Payne Jewett","Burgess","Married Name","",""
"662","John W.","Burgess","Married Name","Mrs.",""
"664","William M.","Burke","Variant Name","",""
"665","Robert Randall","Burkert","Birth or Maiden Name","",""
"668","H. Paul","Burlin","Variant Name","",""
"669","Dennis M.","Burlingame","Variant Name","",""
"669","Dennis Meighan","Burlingame","Birth or Maiden Name","",""
"670","David Davidovich","Burliuk","Birth or Maiden Name","",""
"671","Eugène Charles Louis","Burnand","Birth or Maiden Name","",""
"674","George","Burr","Variant Name","",""
"677","J. F.","Burrell","Variant Name","",""
"680","Charles Kennedy","Burt","Variant Name","",""
"682","S. Chatwood","Burton","Variant Name","",""
"682","S. C.","Burton","Variant Name","",""
"685","Nathaniel","Burwash","Variant Name","",""
"685","Nathaniel Charles","Burwash","Birth or Maiden Name","",""
"687","Susan M.","Bush","Variant Name","",""
"688","Henry Kirke","Bush-Brown","Variant Name","",""
"688","H. K.","Bush-Brown","Variant Name","",""
"689","H. K.","Bush-Brown","Married Name","Mrs.",""
"689","Henry Kirke","Bush-Brown","Married Name","Mrs.",""
"691","Rebecca","Starkloff","Birth or Maiden Name","",""
"697","James","Butler","Variant Name","",""
"698","Edouard Pierre August Vincent","Buyck","Birth or Maiden Name","",""
"698","Ed","Buyck","Variant Name","",""
"699","Dennis E.","Byng","Variant Name","",""
"709","Larry","Calcagno","Variant Name","",""
"710","Sandy","Calder","Variant Name","",""
"711","Alexander Stirling","Calder","Birth or Maiden Name","",""
"711","Stirling","Calder","Variant Name","",""
"713","William Howard","Calfee","Birth or Maiden Name","",""
"713","W. H.","Calfee","Variant Name","",""
"714","Harry M.","Callahan","Variant Name","",""
"714","Harry Morey","Callahan","Birth or Maiden Name","",""
"715","Kenneth L.","Callahan","Variant Name","",""
"717","Bessie","Stough","Birth or Maiden Name","",""
"719","David Young","Cameron","Variant Name","Sir",""
"719","D. Y.","Cameron","Variant Name","",""
"719","D. Y.","Cameron","Variant Name","Sir",""
"722","Luis Eugenio","Camnitzer","Birth or Maiden Name","",""
"723","Charles Malcolm","Campbell","Birth or Maiden Name","",""
"723","Charles M.","Campbell","Variant Name","",""
"725","William Henry","Campbell","Birth or Maiden Name","",""
"725","William","Campbell","Variant Name","",""
"725","Bill","Campbell","Variant Name","",""
"726","Govert","Camphuysen","Variant Name","","I"
"726","Govaert Dircksz","Camphuysen","Variant Name","",""
"728","Beatriz A. Candioti","Foote","Married Name","",""
"728","Beatriz","Kelly","Married Name","",""
"729","","Pai-doung-u-day","Variant Name","",""
"729","","One Who Stands in the Sun","Variant Name","",""
"731","Sarah Anne","Canright","Birth or Maiden Name","",""
"733","Charles M.","Capps","Variant Name","",""
"734","Elizabeth","Capron","Variant Name","",""
"736","Polidoro","Caldara","Birth or Maiden Name","",""
"736","Polidoro Caldara da","Caravaggio","Variant Name","",""
"740","Katharine A.","Carl","Variant Name","",""
"740","Katherine Augusta","Carl","Variant Name","",""
"742","Arthur Beecher","Carles","Variant Name","",""
"742","Arthur B.","Carles, Jr.","Variant Name","",""
"744","Carlo Innocenzo","Carlone","Variant Name","",""
"746","Emil Soren","Carlsen","Birth or Maiden Name","",""
"747","John Fabian","Carlson","Birth or Maiden Name","",""
"748","William T.","Carlton","Variant Name","",""
"750","John Hermann","Carmiencke","Variant Name","",""
"751","Charles Emile Auguste","Carolus-Duran","Birth or Maiden Name","",""
"752","J. B.","Carpeaux","Variant Name","",""
"752","Jules Baptiste","Carpeaux","Variant Name","",""
"753","Miles B.","Carpenter","Variant Name","",""
"753","Miles","Carpenter","Variant Name","",""
"758","Grace Neville","Carrothers","Married Name","Mrs.",""
"760","Sol","Carson","Variant Name","",""
"761","Clarence","Carter","Birth or Maiden Name","",""
"761","Clarence H.","Carter","Variant Name","",""
"762","John","Carter","Variant Name","",""
"768","Adolphe Jean-Marie Mouron","Cassandre","Pseudonym","",""
"768","Adolphe","Mouron","Variant Name","",""
"770","Mary Stevenson","Cassatt","Conferred Name","",""
"770","Mary","Stevenson","Variant Name","",""
"771","Ira Diamond Gerald","Cassidy","Birth or Maiden Name","",""
"771","Gerald","Cassidy","Variant Name","",""
"773","Federico C.","Castellon y Martinez","Variant Name","",""
"775","W. J.","Casterton","Married Name","Mrs.",""
"775","William J.","Casterton","Married Name","Mrs.",""
"777","Wendell Keith","Castle","Birth or Maiden Name","",""
"781","Elizabeth","Catlett-Mora","Married Name","",""
"781","Elizabeth Catlett","Mora","Married Name","",""
"783","Robert Louis","Cato","Birth or Maiden Name","",""
"783","Bob","Cato","Variant Name","",""
"786","G.","Cavallon","Variant Name","",""
"788","Seabory Cone","Mastick","Married Name","Mrs.",""
"791","J. C.","Cazin","Variant Name","",""
"794","A.","Cederquist","Variant Name","",""
"794","Arthur","Cederquist","Variant Name","",""
"796","Daniel Ralph","Celentano","Birth or Maiden Name","",""
"796","Daniel R.","Celentano","Variant Name","",""
"801","Pedro L.","Cervantez","Variant Name","",""
"804","Paul Emile Joseph","Chabas","Birth or Maiden Name","",""
"804","Paul Emile","Chabas","Variant Name","",""
"806","Ada","Gilmore","Birth or Maiden Name","",""
"806","Ada","Gilmore","Birth or Maiden Name","Miss",""
"807","Oliver Newberry","Chaffee","Variant Name","",""
"807","Oliver N.","Chaffee","Variant Name","",""
"810","J. D.","Chalfant","Variant Name","",""
"811","Rene P.","Chambellan","Variant Name","",""
"811","R. P.","Chambellan","Variant Name","",""
"813","Glenn Booth","Chamberlain","Birth or Maiden Name","",""
"814","John Angus","Chamberlain","Birth or Maiden Name","",""
"814","John A.","Chamberlain","Variant Name","",""
"815","Norman Stiles","Chamberlain","Birth or Maiden Name","",""
"816","Samuel Emery","Chamberlain","Birth or Maiden Name","",""
"816","Phineas","Beck","Pseudonym","",""
"820","Juan","Chamizo","Variant Name","",""
"821","Richard Dane","Chanase","Variant Name","",""
"822","George W.","Chandler","Variant Name","",""
"824","J. J.","Chant","Variant Name","",""
"826","Charles Joshua","Chaplin","Birth or Maiden Name","",""
"827","Charles","Chapman","Variant Name","",""
"827","Charles Shepard","Chapman","Birth or Maiden Name","",""
"829","John G.","Chapman","Variant Name","",""
"830","Minerva Josephine","Chapman","Birth or Maiden Name","",""
"830","Minerva","Chapman","Birth or Maiden Name","",""
"833","Sarah E.","Charlesworth","Variant Name","",""
"834","Louis Henri Jean","Charlot","Birth or Maiden Name","",""
"837","Doris","Totten","Birth or Maiden Name","",""
"837","Doris Totten","Chase","Married Name","",""
"838","Saul Alan","Chase","Birth or Maiden Name","",""
"839","Volney Ogle","Chase","Married Name","Mrs.",""
"839","V. O.","Chase","Married Name","Mrs.",""
"840","William M.","Chase","Variant Name","",""
"842","Clarence Kerr","Chatterton","Birth or Maiden Name","",""
"842","Clarence K.","Chatterton","Variant Name","",""
"844","Edward Arcenio","Chavez","Variant Name","",""
"844","Eduardo Arcenio","Chavez","Variant Name","",""
"845","Bob","Chavez","Variant Name","",""
"845","","Owu Tewa","Variant Name","",""
"845","","Ow-U-Te-Wa","Variant Name","",""
"845","","Echo of a Song","Variant Name","",""
"853","Russell K.","Cheney","Variant Name","",""
"858","Clifford T.","Chieffo","Variant Name","",""
"858","Clifford Toby","Chieffo","Birth or Maiden Name","",""
"859","Dale Patrick","Chihuly","Birth or Maiden Name","",""
"860","Edwin Burrage","Child","Birth or Maiden Name","",""
"864","Thomas James","Chimes","Birth or Maiden Name","",""
"864","Tom","Chimes","Variant Name","",""
"865","Chee","Chin","Variant Name","",""
"865","Chee Chin","Lee","Variant Name","",""
"866","Yuen-Yuey","Chinn","Variant Name","",""
"867","Peter Anthony","Chinni","Birth or Maiden Name","",""
"867","Peter A.","Chinni","Variant Name","",""
"868","Mary Z.","Chino","Variant Name","",""
"868","Mary","Chino","Variant Name","",""
"870","Henry","Chodkowski, Jr.","Variant Name","",""
"872","William A.","Christenberry, Jr.","Variant Name","",""
"872","Bill","Christenberry","Variant Name","",""
"875","A. N.","Christie","Variant Name","",""
"876","Albert William","Christ-Janer","Birth or Maiden Name","",""
"877","Vardea","Chryssa","Variant Name","",""
"878","John Wesley","Chumley","Birth or Maiden Name","",""
"880","David Paul","Chun","Birth or Maiden Name","",""
"881","Frederick Edwin","Church","Variant Name","",""
"881","Frederick E.","Church","Variant Name","",""
"882","Frederick S.","Church","Variant Name","",""
"882","F. S.","Church","Variant Name","",""
"884","Carmen L.","Cicero","Variant Name","",""
"884","Carmen Louis","Cicero","Birth or Maiden Name","",""
"885","Nicolay","Cikovsky","Variant Name","",""
"886","Harry D.","Cimino","Variant Name","",""
"886","H.","Cimino","Variant Name","",""
"887","Gustave","Cimiotti, Jr.","Variant Name","",""
"889","Minna","Wright","Birth or Maiden Name","",""
"889","Minna Wright","Citron","Married Name","",""
"890","John Patrick","Civitello","Birth or Maiden Name","",""
"891","Lambert Antoine","Claessens","Variant Name","",""
"892","J. C.","Claghorn","Variant Name","",""
"892","Joseph Conover","Claghorn","Variant Name","",""
"893","William H.","Clapp","Variant Name","",""
"893","William","Clapp","Variant Name","",""
"894","Alvin","Clark","Variant Name","",""
"895","Cecil","Clark","Birth or Maiden Name","",""
"895","Cecil G.","Clark","Birth or Maiden Name","",""
"896","Claude","Clark","Variant Name","","Sr."
"897","Eliot Candee","Clark","Birth or Maiden Name","",""
"899","Larry Lewis Legrand","Clark","Birth or Maiden Name","",""
"900","Michael Vinson","Clark","Birth or Maiden Name","",""
"905","Wayne L.","Claxton","Variant Name","",""
"905","Wayne LeMere","Claxton","Birth or Maiden Name","",""
"906","Orlin","Clayton","Variant Name","",""
"908","Adrian","Clem","Variant Name","",""
"910","Paul L.","Clemens","Variant Name","",""
"910","Paul","Clemens","Variant Name","",""
"913","Gabrielle","Clements","Birth or Maiden Name","",""
"913","Gabrielle de Vaux","Clements","Birth or Maiden Name","",""
"914","Grace","Clements","Variant Name","",""
"914","Grace","Rivet","Variant Name","",""
"915","Robert Donald","Clements","Birth or Maiden Name","",""
"915","Robert D.","Clements","Variant Name","",""
"916","Jack","Clift","Variant Name","",""
"916","J.","Clift","Variant Name","",""
"918","William Brooks","Clift","Variant Name","",""
"918","William Brooks","Clift III","Birth or Maiden Name","",""
"919","Charles","Close","Variant Name","",""
"920","William B.","Closson","Variant Name","",""
"920","William Baxter Palmer","Closson","Birth or Maiden Name","",""
"921","J. F.","Clymer","Variant Name","",""
"921","Floyd","Clymer","Variant Name","",""
"922","Griffith B.","Coale","Variant Name","",""
"922","Griffith Bailey","Coale","Variant Name","",""
"927","Clark W.","Coe","Variant Name","",""
"929","Douglas Robert","Coffey","Birth or Maiden Name","",""
"930","William Anderson","Coffin","Birth or Maiden Name","",""
"931","Alan Barry","Cohen","Birth or Maiden Name","",""
"933","Harriet Goodwin","Cohen","Variant Name","",""
"936","Charles Toucey","Coiner","Birth or Maiden Name","",""
"936","Charles T.","Coiner","Variant Name","",""
"937",""Suh Jim"","Colclough","Variant Name","",""
"938","Hinson C.","Cole","Variant Name","",""
"939","J. Foxcroft","Cole","Variant Name","",""
"942","Stephanie","Kirschen-Cole","Variant Name","",""
"945","Glenn","Coleman","Variant Name","",""
"945","Glenn Odem","Coleman","Variant Name","",""
"947","Warrington W.","Colescott","Variant Name","",""
"949","Edward","Colker","Variant Name","",""
"951","Bob","Collins","Variant Name","",""
"953","Samuel","Coleman","Variant Name","",""
"953","Samuel","Coleman, Jr.","Variant Name","",""
"955","Charlotte Buell","Coman","Married Name","",""
"955","Charlotte","Buell","Birth or Maiden Name","",""
"955","Charlotte","Coman","Married Name","",""
"955","J. B.","Coman","Married Name","Mrs.",""
"955","C. B.","Coman","Married Name","Mrs.",""
"956","Tom Tyrone","Comfort","Birth or Maiden Name","",""
"957","Joseph","Communal","Variant Name","",""
"958","A. J.","Conant","Variant Name","",""
"958","A.","Conant","Variant Name","",""
"965","William Grosvenor","Congdon","Birth or Maiden Name","",""
"965","William G.","Congdon","Variant Name","",""
"966","Pierre de","Coninck","Variant Name","",""
"967","Frank","Connelly","Variant Name","",""
"967","Pierre Francis","Connelly","Variant Name","",""
"967","Pierce Francis","Connely","Variant Name","",""
"968","Bruce G.","Conner","Variant Name","",""
"969","Charles S.","Conner","Variant Name","",""
"971","Patrick Jeremias","Connor","Birth or Maiden Name","",""
"971","Jerome","Conner","Variant Name","",""
"971","Jerome Stanley","Connor","Variant Name","",""
"972","Linda Stevens","Connor","Variant Name","",""
"972","Linda S.","Connor","Variant Name","",""
"973","Robert Fremont","Conover","Birth or Maiden Name","",""
"975","George","Konstantopoulos","Variant Name","",""
"975","George Z.","Constant","Variant Name","",""
"975","G.","Constant","Variant Name","",""
"976","Jean-Joseph-Benjamin","Constant","Variant Name","",""
"976","Jean Joseph Benjamin","Constant","Variant Name","",""
"977","Frederick E.","Conway","Variant Name","",""
"977","Fred E.","Conway","Variant Name","",""
"979","Howard Norton","Cook","Birth or Maiden Name","",""
"983","Hereward Lester","Cooke","Variant Name","Dr.",""
"983","H. L.","Cooke","Variant Name","",""
"983","Hereward Lester","Cooke, Jr.","Variant Name","",""
"983","H. Lester","Cooke","Variant Name","",""
"985","Pere","Cooper","Variant Name","",""
"985","Pierre","Cooper","Variant Name","",""
"985","P. F.","Cooper","Variant Name","",""
"986","William","Cooper","Variant Name","",""
"987","Arthur Stockdale","Cope","Variant Name","Sir",""
